Jamaica	76.12174088	0.77534463	0.624498587	0.014714293	0.130375419	1.214486449	0.148514335	0.062542298	7.484687668	1.410215577	3.331244262	1.397599122	1.200494421	0.217792022	0.489052311
Saint_Lucia	75.12665464	0.738740833	0.697414204	0.000357308	0.038768851	1.139260681	0.120664782	0.06727481	5.9147295	1.332437435	2.528143593	1.054861846	0.932708498	0.135603044	0.226740586
Saint_Vincent_and_the_Grenadines	72.91523173	0.786423065	0.732175438	0.000199951	0.050831262	1.238113239	0.060299666	0.099616954	6.741457293	1.479173527	2.851967213	0.909254826	0.747836695	0.172379766	0.51220394
Suriname	72.559792	1.000421625	0.841836967	0.000730654	0.149035068	1.537305003	0.10265564	0.189087095	6.87112273	1.702141471	2.751023828	1.675728639	1.419767677	0.292869077	0.506968
Trinidad_and_Tobago	74.78650985	0.968644727	0.966161014	0.000983065	0.001451912	1.1722705	0.064437169	0.052546195	9.016781634	2.07223516	4.050930156	1.388255946	1.110712668	0.298974027	0.393451366
Bolivia	71.93605204	1.064642336	0.650689943	0.016336903	0.377587794	1.813087258	0.158796634	0.193713541	4.221520734	1.209951734	1.569066608	0.685541283	0.590483526	0.099750151	0.337447805
Ecuador	76.36727642	0.620168124	0.551299121	0.00573558	0.060742742	1.180316119	0.199742967	0.096017011	4.822026697	1.317113736	1.734170699	0.709617477	0.622076933	0.094181328	0.334308094
Peru	80.01388763	0.927419479	0.716903664	0.006378972	0.192647085	1.6290394	0.133610277	0.197880762	3.567046144	1.030801178	1.055106645	0.446286069	0.355837792	0.093728021	0.323958615
Colombia	79.84349703	0.791714962	0.653524699	0.011977761	0.120694087	1.404854078	0.183524785	0.064118749	4.952592646	1.668254887	1.735613045	1.026598537	0.873204344	0.1718274	0.267880066
Costa_Rica	79.89301417	0.513423135	0.450840843	0.012429804	0.049147493	1.013387409	0.161757652	0.053948846	5.077240626	1.447635559	1.566265057	1.153681948	1.024516067	0.150871046	0.183555257
El_Salvador	75.56404789	0.863095474	0.633968276	0.017617702	0.201853247	1.625280134	0.1269013	0.166500164	6.599166616	1.505944376	2.541836688	0.720651591	0.603796164	0.126128437	0.458389128
Guatemala	72.56158298	1.354044754	0.540369306	0.006282196	0.774306911	2.518860807	0.243607011	0.482918211	4.72546379	1.139439997	2.296786032	0.702708698	0.554470227	0.155185115	0.296616527
Honduras	72.05267664	1.438123772	0.427416748	0.020961003	0.95367412	2.448698283	0.283087386	0.267214067	5.404946377	1.537316818	1.909142086	1.223456812	1.050030451	0.19625218	0.130443939
Mexico	75.67159971	0.83865063	0.631252145	0.032940393	0.167425232	1.663309447	0.202903863	0.082110167	6.925515363	1.442980948	2.935852358	0.978727355	0.812728009	0.176989711	0.211259702
Nicaragua	75.35576651	1.145445791	0.400754983	0.011192482	0.704847186	1.758555256	0.159137945	0.113856855	7.36288787	1.687781777	2.660381623	0.848257308	0.667937163	0.193538979	0.389120207
Panama	79.80527279	0.513202597	0.404345119	0.011751011	0.094600851	1.008504317	0.1174204	0.141554568	5.643718131	1.523073096	2.286796645	0.841485511	0.728657925	0.121816179	0.522607597
Venezuela	74.88353683	0.91444552	0.897824154	0.010757388	0.00616639	1.856629327	0.396667772	0.110842471	7.374181403	2.173841824	2.628133802	1.434904603	1.198185711	0.260391048	0.337468748
Brazil	75.7443781	0.572135431	0.405459819	0.029865837	0.134304673	1.205974067	0.233477676	0.117962832	4.949271581	1.381638955	1.58435008	1.788635501	1.573641672	0.25153728	0.238590875
Paraguay	76.4831993	0.890367844	0.400424425	0.018966687	0.457722864	1.608597131	0.232244968	0.103864376	6.528967243	1.744334999	2.354061391	1.989080697	1.757049535	0.260974206	0.341707368
Algeria	76.12327872	1.192471022	1.164593997	0.02726536	0.003431084	1.974183238	0.150921859	0.036620271	7.338446128	1.888643123	2.054777218	1.517702655	1.161604369	0.395382572	0.054479948
Bahrain	77.00516506	1.463517141	1.419538856	0.048290008	0.003586464	2.123064753	0.176185842	0.026859436	7.187053135	1.356488608	3.444654911	1.473416238	1.187788044	0.313659417	0.024194633
Egypt	70.94520861	2.110896926	2.084111999	0.031722766	0.001551427	3.155134208	0.092163831	0.180479619	8.59834682	2.045056128	2.243951275	2.066266992	1.661529671	0.435785445	0.011940623
Iran	77.7514369	1.29995742	1.255412609	0.04755549	0.002865745	2.361749194	0.129300156	0.033475341	7.500898256	1.94382324	2.109045264	1.47571375	1.207233884	0.303695257	0.033867998
Iraq	73.23230965	2.016743103	1.995318805	0.018299946	0.004612901	3.026586341	0.137764104	0.038362291	11.5869621	2.694740302	3.288754624	2.440948419	2.006158436	0.491725093	0.025262818
Jordan	78.20012897	1.158296547	1.133784715	0.026801897	0.000533511	1.941019742	0.103283055	0.027364539	9.053402327	1.839469194	2.657438765	2.061427635	1.758915188	0.358375507	0.026338591
Kuwait	81.29230947	1.703866347	1.678764305	0.03091845	0.00059731	2.56034731	0.1345599	0.032956171	7.366741193	1.833500145	2.303582947	1.938308589	1.607597578	0.378179346	0.019691642
Lebanon	76.58198694	1.193628254	1.167943729	0.02438776	0.003221407	2.083776365	0.177963731	0.030177618	8.370018704	2.181896202	2.482541437	3.33775597	2.99537714	0.470632179	0.042468871
Libya	75.86339608	1.469897838	1.434865595	0.036400505	0.003164547	2.17416053	0.115544061	0.038356504	8.869861903	2.214972082	2.688318907	1.964500265	1.547793096	0.476443414	0.061997344
Morocco	73.29071526	1.592101903	1.467606745	0.029941742	0.086825542	2.683712272	0.183169406	0.132005075	9.622222278	2.100730798	2.601501632	1.445492071	1.132214184	0.341602148	0.090653718
Palestine	74.76434664	1.349668864	1.306096455	0.023558043	0.019403481	2.137131283	0.131021782	0.036331185	8.657463638	2.3073261	3.23035721	2.036340622	1.650984375	0.43396489	0.028520673
Oman	73.9326268	1.52575959	1.499832722	0.021701007	0.005470928	2.438756821	0.126111675	0.036531289	8.199723703	2.159491432	2.682551847	1.000821472	0.740842024	0.276303968	0.060160098
